Rk,Player,Pos,Age,PER,BPM,VORP,WS,PTS,AST,TRB,MP,WLp,SRS,Trade Value,Predicted Trade Value (RandomForest)
249,Nikola Jokić,C,27,31.5,13,8.8,14.9,0.740181269,0.91588785,0.944,0.818741307,0.646,3.04,3.60873971,3.284469868
143,Joel Embiid,C,28,31.4,9.2,6.4,12.3,1,0.392523364,0.816,0.805493741,0.659,4.37,2.905893096,2.630865142
125,Luka Dončić,PG,23,28.7,8.9,6.6,10.2,0.978851964,0.747663551,0.688,0.84325452,0.463,-0.14,2.718151568,2.542349801
11,Giannis Antetokounmpo,PF,28,29,8.5,5.4,8.6,0.939577039,0.53271028,0.944,0.71422114,0.707,3.61,2.617964129,2.363568352
164,Shai Gilgeous-Alexander,PG,24,27.2,7.3,5.6,11.4,0.948640483,0.514018692,0.384,0.851703755,0.488,0.96,2.310521796,2.271726643
75,Jimmy Butler,PF,33,27.6,8.7,5.8,12.3,0.6918429,0.495327103,0.472,0.754311544,0.537,-0.13,2.260508167,2.177797619
428,Domantas Sabonis,C,26,23.5,5.8,5.4,12.6,0.577039275,0.682242991,0.984,0.962656467,0.585,2.3,2.493172358,2.126046767
465,Jayson Tatum,SF,24,23.7,5.5,5.1,10.5,0.909365559,0.429906542,0.704,0.962065369,0.695,6.38,2.389898013,2.076685982
292,Damian Lillard,PG,32,26.7,7.1,4.9,9,0.972809668,0.682242991,0.384,0.744541029,0.402,-3.96,1.99117947,1.947842985
338,Donovan Mitchell,SG,26,22.9,6.3,5,8.9,0.854984894,0.411214953,0.344,0.857371349,0.622,5.23,1.984864348,1.9147148
108,Stephen Curry,PG,34,24.1,7.5,4.7,7.8,0.888217523,0.588785047,0.488,0.686265647,0.537,1.66,1.952337158,1.890324638
110,Anthony Davis,C,29,27.8,6.3,4,9,0.782477341,0.242990654,1,0.673157163,0.524,0.43,2.01297969,1.790989504
405,Julius Randle,PF,28,20.3,3.7,3.9,8.1,0.758308157,0.38317757,0.8,0.963317107,0.573,2.99,1.801700062,1.749646485
346,Ja Morant,PG,23,23.3,5.7,3.8,6,0.791540785,0.757009346,0.472,0.687726008,0.622,3.6,1.839497577,1.743796432
186,Tyrese Haliburton,PG,22,23.6,7.2,4.4,7.6,0.625377644,0.971962617,0.296,0.665716273,0.427,-2.91,1.77234573,1.717379648
239,LeBron James,PF,38,23.9,6.1,4,5.6,0.873111782,0.635514019,0.664,0.691063978,0.524,0.43,1.768834794,1.709190762
190,James Harden,PG,33,21.6,5.4,4,8.4,0.634441088,1,0.488,0.754450626,0.659,4.37,1.968150172,1.708547022
536,Trae Young,PG,24,22,3.3,3.4,6.7,0.791540785,0.953271028,0.24,0.894923505,0.5,0.32,1.637567512,1.625099086
69,Jalen Brunson,PG,26,21.2,3.9,3.5,8.7,0.725075529,0.579439252,0.28,0.838664812,0.573,2.99,1.597104141,1.604608543
288,Kawhi Leonard,SF,31,23.9,6.1,3.5,7.1,0.719033233,0.364485981,0.52,0.618776078,0.537,0.31,1.517727252,1.581277607
442,Pascal Siakam,PF,28,20.3,3.1,3.4,7.8,0.731117825,0.542056075,0.624,0.934422809,0.5,1.59,1.615782507,1.545052213
49,Devin Booker,SG,26,22,4.2,2.9,6,0.839879154,0.514018692,0.36,0.649374131,0.549,2.08,1.409201013,1.507177417
393,Kristaps Porziņģis,C,27,23.1,4.3,3.4,7.7,0.700906344,0.252336449,0.672,0.747774687,0.427,-1.06,1.449683639,1.47443616
307,Lauri Markkanen,PF,25,22.1,3.8,3.3,8.2,0.773413897,0.177570093,0.688,0.801599444,0.451,-1.03,1.473183521,1.449343427
489,Nikola Vučević,C,32,19.1,2.7,3.2,8.3,0.531722054,0.299065421,0.88,0.965751043,0.488,1.37,1.457930658,1.413616662
153,De'Aaron Fox,PG,25,21.8,2.5,2.7,7.4,0.755287009,0.570093458,0.336,0.857579972,0.585,2.3,1.456404705,1.406639742
214,Jrue Holiday,PG,32,19.2,3.1,2.8,6.7,0.583081571,0.691588785,0.408,0.769680111,0.707,3.61,1.409016855,1.35552037
157,Darius Garland,PG,23,18.8,2.4,2.7,7.6,0.652567976,0.728971963,0.216,0.862482615,0.622,5.23,1.43119252,1.339588938
94,Nic Claxton,C,23,20.8,3.1,2.9,9.2,0.380664653,0.177570093,0.736,0.79933936,0.549,1.03,1.327975718,1.306631783
64,Jaylen Brown,SF,26,19.1,1.3,2,5,0.803625378,0.327102804,0.552,0.848018081,0.695,6.38,1.279775388,1.279258068
485,Fred VanVleet,PG,28,17,2.5,2.9,6.5,0.583081571,0.672897196,0.328,0.893497914,0.5,1.59,1.214354078,1.278307715
283,Zach LaVine,SG,27,19,1.9,2.7,7.1,0.749244713,0.392523364,0.36,0.974235049,0.488,1.37,1.238353385,1.272568237
117,DeMar DeRozan,SF,33,20.6,2,2.6,8.5,0.740181269,0.476635514,0.368,0.944436718,0.488,1.37,1.335810045,1.24222733
297,Brook Lopez,C,34,18.4,2.1,2.5,8,0.480362538,0.121495327,0.536,0.834979138,0.707,3.61,1.120286343,1.233906306
8,Jarrett Allen,C,24,19.9,2.4,2.4,9.5,0.432024169,0.158878505,0.784,0.782545202,0.622,5.23,1.376696793,1.230099368
527,Zion Williamson,PF,22,25.2,5.8,1.9,3.6,0.785498489,0.429906542,0.56,0.343184979,0.512,1.63,1.251042265,1.222674992
339,Evan Mobley,PF,21,17.9,1.7,2.5,8.5,0.489425982,0.261682243,0.72,0.955285118,0.622,5.23,1.390458266,1.21151351
235,Jaren Jackson Jr.,C,23,21.6,2.8,2.2,6.6,0.561933535,0.093457944,0.544,0.630528512,0.622,3.6,1.106437764,1.20176684
137,Kevin Durant,PF,34,25.25,7.5,1.95,3.4,0.841389728,0.411214953,0.524,0.302086231,0.549,1.555,1.253851445,1.181827339
169,Aaron Gordon,PF,27,19.5,2.1,2.1,6.8,0.49244713,0.280373832,0.528,0.72433936,0.646,3.04,1.089161224,1.171730436
24,Desmond Bane,SG,24,19.1,3.5,2.5,5.8,0.649546828,0.411214953,0.4,0.650452017,0.622,3.6,1.199872367,1.155441414
60,Malcolm Brogdon,PG,30,18.2,2.8,2.1,5.8,0.450151057,0.345794393,0.336,0.614742698,0.695,6.38,0.968499216,1.12314665
230,Kyrie Irving,PG,30,21.6,3.8,2.2,4.3,0.818731118,0.495327103,0.408,0.526077886,0.549,1.03,1.147209329,1.079999716
352,Jamal Murray,PG,25,18,1.3,1.8,5.1,0.604229607,0.579439252,0.32,0.752364395,0.646,3.04,1.029400324,1.071400974
3,Bam Adebayo,C,25,20.1,1.5,2.3,7.4,0.616314199,0.299065421,0.736,0.914673157,0.537,-0.13,1.289082359,1.061894727
320,CJ McCollum,SG,31,15.6,0.8,1.9,4.3,0.63141994,0.53271028,0.352,0.932649513,0.512,1.63,0.872476153,1.058058325
403,Immanuel Quickley,SG,23,16.3,1.7,2.1,6.7,0.450151057,0.317757009,0.336,0.824374131,0.573,2.99,0.910404409,1.030100474
380,Chris Paul,PG,37,17.7,3.2,2.5,6.2,0.419939577,0.831775701,0.344,0.667246175,0.549,2.08,1.102199457,1.021298463
509,Derrick White,SG,28,15.4,2.4,2.6,7.4,0.374622356,0.364485981,0.288,0.815472879,0.695,6.38,1.043617801,1.002252947
163,Josh Giddey,PF,20,17.1,1.2,1.9,4,0.501510574,0.579439252,0.632,0.8331363,0.488,0.96,1.013116268,0.992535968
140,Anthony Edwards,SG,21,17.4,1,2.1,3.8,0.743202417,0.411214953,0.464,1,0.512,-0.22,1.029580182,0.985266277
351,Dejounte Murray,SG,26,17,1,2.1,4.7,0.619335347,0.570093458,0.424,0.948331015,0.5,0.32,1.011402239,0.981657737
161,Paul George,SF,32,19.6,2.8,2.3,4.6,0.719033233,0.476635514,0.488,0.685535466,0.537,0.31,1.090644415,0.952714633
197,Tobias Harris,SF,30,14.8,0.7,1.7,5.9,0.444108761,0.23364486,0.456,0.857753825,0.659,4.37,0.806496233,0.928213883
350,Trey Murphy III,SF,22,15.2,1.8,2.3,7.6,0.438066465,0.130841121,0.288,0.861265647,0.512,1.63,0.795165324,0.91675777
481,Myles Turner,C,26,20,2.1,1.9,5.4,0.543806647,0.130841121,0.6,0.644089013,0.427,-2.91,0.773862942,0.89802989
17,Deandre Ayton,C,24,19.9,0.9,1.5,6.2,0.543806647,0.158878505,0.8,0.717454798,0.549,2.08,1.017719712,0.893034742
316,Tyrese Maxey,SG,22,17,0.6,1.3,5.4,0.613293051,0.327102804,0.232,0.711961057,0.659,4.37,0.80376029,0.884507073
296,Kevon Looney,C,26,17.8,2.1,2,8.7,0.211480363,0.23364486,0.744,0.688421419,0.537,1.66,0.986354371,0.87746101
531,Christian Wood,C,27,20.6,1.7,1.6,4.8,0.501510574,0.168224299,0.584,0.612621697,0.463,-0.14,0.744227658,0.87673166
437,Alperen Şengün,C,20,19.7,1.4,1.9,5.2,0.447129909,0.364485981,0.72,0.76422114,0.268,-7.62,0.77930375,0.875778686
265,Walker Kessler,C,21,21.5,2.9,2.1,7.1,0.277945619,0.08411215,0.672,0.599443672,0.451,-1.03,0.872844796,0.874157864
28,Scottie Barnes,SF,21,15.5,0.4,1.6,5,0.46223565,0.448598131,0.528,0.94255911,0.5,1.59,0.870855722,0.870652377
81,Clint Capela,C,28,22.1,2.2,1.8,7.2,0.362537764,0.08411215,0.88,0.610083449,0.5,0.32,0.995651938,0.865547858
230,Kyrie Irving,SG,30,24,4.9,1.3,3.1,0.81570997,0.560747664,0.4,0.277885953,0.463,-0.14,0.975309653,0.860577892
217,Al Horford,C,36,13.8,3.3,2.5,6.3,0.296072508,0.280373832,0.496,0.678198887,0.695,6.38,0.905497215,0.859761019
222,Kevin Huerter,SG,24,15.2,1,1.7,4.9,0.459214502,0.271028037,0.264,0.775521558,0.585,2.3,0.640586857,0.844042364
35,Bradley Beal,SG,29,19.7,1.8,1.6,3.4,0.700906344,0.504672897,0.312,0.592663421,0.427,-1.06,0.74076265,0.837685341
229,Brandon Ingram,SF,25,19.2,1.7,1.4,3.5,0.746223565,0.542056075,0.44,0.54596662,0.512,1.63,0.910239246,0.825436241
58,Mikal Bridges,SG,26,21.3,3.3,1.2,2.5,0.788519637,0.252336449,0.36,0.332127955,0.549,1.03,0.718207583,0.792361569
208,Tyler Herro,SG,23,15.3,0.6,1.6,3.5,0.607250755,0.392523364,0.432,0.824026426,0.537,-0.13,0.735545834,0.789029051
256,Tyus Jones,PG,26,16,1.6,1.7,5.7,0.311178248,0.485981308,0.2,0.682301808,0.622,3.6,0.712484724,0.782133876
209,Buddy Hield,SF,30,15.4,1.9,2.4,4.4,0.50755287,0.261682243,0.4,0.873087622,0.427,-2.91,0.660091717,0.781270626
58,Mikal Bridges,SF,26,14.8,1,1.6,4.9,0.519637462,0.336448598,0.344,0.721279555,0.549,2.08,0.674835926,0.762760276
10,Kyle Anderson,PF,29,14.8,2.5,2.2,5.1,0.283987915,0.457943925,0.424,0.689638387,0.512,-0.22,0.699235932,0.759894399
167,Rudy Gobert,C,30,18.9,0.7,1.4,7.8,0.404833837,0.112149533,0.928,0.756849791,0.512,-0.22,0.947511251,0.736525407
392,Bobby Portis,PF,27,17.8,0.7,1.2,5.3,0.425981873,0.140186916,0.768,0.640472879,0.707,3.61,0.852181582,0.727346827
416,Mitchell Robinson,C,24,18.9,2.4,1.7,6.5,0.223564955,0.08411215,0.752,0.561891516,0.573,2.99,0.826054886,0.715160464
372,Onyeka Okongwu,C,22,19.4,0.8,1.3,7.1,0.299093656,0.093457944,0.576,0.650243394,0.5,0.32,0.679338788,0.690720829
14,OG Anunoby,SF,25,14.6,0.4,1.5,4.7,0.50755287,0.186915888,0.4,0.841307371,0.5,1.59,0.590683103,0.6890196
518,Jalen Williams,SG,21,15.6,0.3,1.3,5.6,0.425981873,0.308411215,0.36,0.801216968,0.488,0.96,0.623224336,0.670993845
471,Klay Thompson,SF,32,14.7,-0.3,1,3.1,0.66163142,0.224299065,0.328,0.803198887,0.537,1.66,0.463604349,0.664170679
176,Draymond Green,PF,32,12.2,0.8,1.6,4.7,0.256797583,0.635514019,0.576,0.808936022,0.537,1.66,0.708433011,0.663064131
491,Franz Wagner,SF,21,15.9,-0.1,1.3,5.4,0.561933535,0.327102804,0.328,0.917802503,0.415,-2.39,0.622793765,0.654058828
21,LaMelo Ball,PG,21,17.9,2.4,1.4,1.8,0.703927492,0.785046729,0.512,0.452433936,0.329,-5.89,0.737852662,0.645224236
478,Karl-Anthony Towns,PF,27,18.8,3,1.2,2.7,0.628398792,0.448598131,0.648,0.343532684,0.512,-0.22,0.777419925,0.638954977
390,Michael Porter Jr.,SF,24,16.8,0.2,1,4.3,0.525679758,0.093457944,0.44,0.634561892,0.646,3.04,0.573407335,0.634319671
329,De'Anthony Melton,SG,24,12.7,0.9,1.6,4.2,0.305135952,0.242990654,0.328,0.756571627,0.659,4.37,0.531172686,0.631394818
123,Spencer Dinwiddie,SG,29,16.1,0.9,1.3,4.3,0.534743202,0.495327103,0.248,0.639812239,0.463,-0.14,0.554077795,0.626661751
479,Gary Trent Jr.,SG,24,15,0.2,1.2,4.5,0.525679758,0.14953271,0.208,0.746905424,0.5,1.59,0.413998087,0.623355143
483,Jonas Valančiūnas,C,30,19.3,-0.4,0.8,5.8,0.425981873,0.168224299,0.816,0.692246175,0.512,1.63,0.738815562,0.614072156
389,Kevin Porter Jr.,PG,22,16.2,0.6,1.3,2.9,0.580060423,0.53271028,0.424,0.714986092,0.268,-7.62,0.460514384,0.591705298
172,Jerami Grant,PF,28,16,-0.2,1,4.1,0.619335347,0.224299065,0.36,0.792663421,0.402,-3.96,0.404170071,0.579023022
342,Malik Monk,SG,24,16.6,0.3,1,3.2,0.407854985,0.364485981,0.208,0.604763561,0.585,2.3,0.417168413,0.564961483
156,Daniel Gafford,C,24,19.7,1,1.2,6.1,0.271903323,0.102803738,0.448,0.56418637,0.427,-1.06,0.457261395,0.554431534
84,Wendell Carter Jr.,C,23,17.3,1,1.3,4.6,0.459214502,0.214953271,0.696,0.597218359,0.415,-2.39,0.612180374,0.548255312
62,Bruce Brown,SF,26,13.3,-0.5,0.9,4.3,0.347432024,0.317757009,0.328,0.801981919,0.646,3.04,0.459133517,0.545363557
290,Caris LeVert,SG,28,12.4,-0.2,1,4.4,0.365558912,0.364485981,0.304,0.787621697,0.622,5.23,0.492398942,0.537114396
532,Delon Wright,PG,30,16.3,3.4,1.7,3.7,0.223564955,0.364485981,0.288,0.432336579,0.427,-1.06,0.347093002,0.532652276
46,Bojan Bogdanović,PF,33,17.4,0.8,1.4,3.5,0.652567976,0.242990654,0.304,0.668671766,0.207,-7.73,0.256224636,0.528384789
154,Markelle Fultz,PG,24,16.6,0.5,1.2,3.7,0.422960725,0.53271028,0.312,0.627816412,0.415,-2.39,0.46569622,0.525474729
27,Harrison Barnes,PF,30,14.1,-1,0.7,6.5,0.453172205,0.14953271,0.36,0.936196106,0.585,2.3,0.519893961,0.521559722
449,Marcus Smart,PG,28,12.1,-1,0.5,3.7,0.347432024,0.588785047,0.248,0.690924896,0.695,6.38,0.45914455,0.520651397
388,Jordan Poole,PG,23,14.6,-1.9,0.1,3.2,0.616314199,0.420560748,0.216,0.864394993,0.537,1.66,0.399142051,0.511649971
396,Norman Powell,SG,29,17.1,0.3,0.9,3.5,0.513595166,0.168224299,0.232,0.553233658,0.537,0.31,0.301274073,0.506294741
92,Brandon Clarke,PF,26,20,2.5,1.3,4.5,0.302114804,0.121495327,0.44,0.385083449,0.622,3.6,0.573578051,0.500146206
124,Donte DiVincenzo,SG,26,12.8,0.7,1.3,4.2,0.283987915,0.327102804,0.36,0.667002782,0.537,1.66,0.393750585,0.496495772
356,Larry Nance Jr.,C,30,16,2,1.4,4.9,0.205438066,0.168224299,0.432,0.486856745,0.512,1.63,0.382439285,0.494901697
426,D'Angelo Russell,PG,26,16.6,1.8,1,2.55,0.533232628,0.574766355,0.24,0.410952712,0.518,0.105,0.485889347,0.489456259
406,Austin Reaves,SG,24,14.9,0.7,1.2,5.4,0.392749245,0.317757009,0.24,0.650139082,0.524,0.43,0.463915418,0.475094374
13,Cole Anthony,PG,22,16,1.3,1.3,3.7,0.392749245,0.364485981,0.384,0.54794854,0.415,-2.39,0.413894913,0.467375964
353,Keegan Murray,SF,22,12.3,-0.6,0.8,4.3,0.36858006,0.112149533,0.368,0.837899861,0.585,2.3,0.344502296,0.454118495
386,Jakob Poeltl,C,27,21.4,2.25,0.95,3,0.380664653,0.247663551,0.724,0.339933936,0.384,-4.115,0.475836101,0.446637725
424,Terry Rozier,SG,28,14.7,-0.6,0.8,1.7,0.637462236,0.476635514,0.328,0.783831711,0.329,-5.89,0.266610494,0.4459814
376,Kelly Olynyk,C,31,14.4,0.4,1.2,4.3,0.377643505,0.345794393,0.496,0.68449235,0.451,-1.03,0.436453155,0.442857622
7,Grayson Allen,SG,27,12.3,0.1,1,5.1,0.314199396,0.214953271,0.264,0.694506259,0.707,3.61,0.401233813,0.440344703
474,Xavier Tillman Sr.,C,24,17.3,1.9,1.2,4.2,0.211480363,0.14953271,0.4,0.416307371,0.622,3.6,0.426518921,0.43937601
539,Ivica Zubac,C,25,16.7,-0.9,0.6,6.7,0.326283988,0.093457944,0.792,0.763769124,0.537,0.31,0.623123289,0.438276347
51,Chris Boucher,PF,30,18,-0.1,0.7,5,0.283987915,0.037383178,0.44,0.53581363,0.5,1.59,0.269001841,0.431746533
243,Cameron Johnson,PF,26,17.15,2.9,0.7,1.75,0.460725076,0.168224299,0.344,0.217489569,0.549,1.555,0.254153783,0.430704053
410,Naz Reid,C,23,18.5,1,1,3,0.347432024,0.102803738,0.392,0.440681502,0.512,-0.22,0.282352292,0.42767549
332,Khris Middleton,SF,31,17.4,0.8,0.6,1.9,0.456193353,0.457943925,0.336,0.286265647,0.707,3.61,0.415291519,0.416996472
184,Quentin Grimes,SG,22,11.7,-0.1,1,4.8,0.341389728,0.196261682,0.256,0.747183588,0.573,2.99,0.336809392,0.412414432
5,Santi Aldama,PF,22,13.9,0.5,1.1,4.6,0.271903323,0.121495327,0.384,0.591724618,0.622,3.6,0.38276322,0.410819494
23,Paolo Banchero,PF,20,14.9,-1.5,0.3,2.4,0.604229607,0.345794393,0.552,0.855980529,0.415,-2.39,0.422763266,0.40791839
278,Kyle Kuzma,PF,27,14.3,-1.7,0.2,0.9,0.640483384,0.345794393,0.576,0.789986092,0.427,-1.06,0.310187377,0.40639191
93,Jordan Clarkson,SG,30,14.7,-1.4,0.3,1.7,0.628398792,0.411214953,0.32,0.701877608,0.451,-1.03,0.237660134,0.403385915
2,Steven Adams,C,29,17.5,0.6,0.7,3.4,0.259818731,0.214953271,0.92,0.402642559,0.622,3.6,0.581727682,0.393570446
524,Robert Williams,C,25,19.8,3.3,1.1,3.8,0.241691843,0.130841121,0.664,0.293984701,0.695,6.38,0.689295041,0.381845454
123,Spencer Dinwiddie,PG,29,15.8,0.2,0.5,2,0.498489426,0.85046729,0.328,0.3304242,0.549,1.03,0.470138608,0.372069326
507,Russell Westbrook,PG,34,16.55,0.35,0.6,0.95,0.478851964,0.705607477,0.444,0.379155076,0.5305,0.37,0.399000386,0.368121069
253,Herbert Jones,PF,24,12.1,-0.3,0.8,4.2,0.296072508,0.23364486,0.328,0.687969402,0.512,1.63,0.234387402,0.362100751
349,Monte Morris,PG,27,15,0.5,1.1,4.2,0.311178248,0.495327103,0.272,0.598157163,0.427,-1.06,0.341568873,0.356118663
300,Kyle Lowry,PG,36,12.6,0.2,0.9,3.4,0.33836858,0.476635514,0.328,0.607510431,0.537,-0.13,0.267330303,0.336910542
96,John Collins,PF,25,13.6,-1.3,0.4,4.2,0.395770393,0.112149533,0.52,0.750347705,0.5,0.32,0.270905197,0.335400175
86,Alex Caruso,PG,28,11.5,1.1,1.2,3.6,0.16918429,0.271028037,0.232,0.555111266,0.488,1.37,0.101580505,0.334569232
45,Bogdan Bogdanović,SG,30,14.2,0.5,0.9,2.8,0.422960725,0.261682243,0.248,0.533344924,0.5,0.32,0.180850415,0.331748478
367,Jusuf Nurkić,C,28,17.3,0.1,0.7,2.7,0.401812689,0.271028037,0.728,0.492280946,0.402,-3.96,0.334571825,0.329184275
78,Kentavious Caldwell-Pope,SG,29,11.5,-1,0.6,4.5,0.326283988,0.224299065,0.216,0.838073713,0.646,3.04,0.254687688,0.325265963
304,Terance Mann,SG,26,13.4,-0.2,0.8,4.3,0.265861027,0.214953271,0.272,0.658240612,0.537,0.31,0.188493596,0.323456465
513,Andrew Wiggins,SF,27,14.7,-0.5,0.5,2.3,0.516616314,0.214953271,0.4,0.424269819,0.537,1.66,0.208450502,0.304352577
99,Mike Conley,PG,35,15,1.1,0.7,2.75,0.373111782,0.593457944,0.224,0.362673853,0.4815,-0.625,0.21322889,0.303779836
517,Grant Williams,PF,24,10.3,-1.1,0.5,4.4,0.244712991,0.158878505,0.368,0.719367177,0.695,6.38,0.271840981,0.298865419
311,Kenyon Martin Jr.,SF,22,15.4,-0.7,0.7,4.9,0.383685801,0.140186916,0.44,0.805980529,0.268,-7.62,0.165273387,0.295745143
202,Sam Hauser,SF,25,12.7,1,1,3.4,0.193353474,0.08411215,0.208,0.453442281,0.695,6.38,0.165682402,0.2887125
29,RJ Barrett,SG,22,12.9,-3.1,-0.7,2.2,0.592145015,0.261682243,0.4,0.871662031,0.573,2.99,0.229112174,0.288281086
200,Isaiah Hartenstein,C,24,14.2,-0.3,0.7,4.6,0.151057402,0.112149533,0.52,0.571557719,0.573,2.99,0.263980805,0.287734095
103,Torrey Craig,PF,32,11.6,-0.6,0.7,4,0.223564955,0.140186916,0.432,0.685222531,0.549,2.08,0.136416817,0.286352409
321,T.J. McConnell,PG,30,16.8,0.5,1,3.1,0.262839879,0.495327103,0.248,0.536961057,0.427,-2.91,0.211914599,0.283547381
241,Isaiah Joe,SG,23,14.5,0.9,1,3.8,0.287009063,0.112149533,0.192,0.490994437,0.488,0.96,0.116228624,0.276506949
199,Josh Hart,SF,27,14.9,1.6,0.9,3,0.297583082,0.35046729,0.608,0.436961057,0.4875,-0.485,0.380285068,0.268914536
385,Mason Plumlee,C,32,19.1,1.9,1.1,3.95,0.297583082,0.252336449,0.664,0.364812239,0.433,-2.79,0.420480761,0.267174769
486,Devin Vassell,SG,22,15.5,0.4,0.7,1.2,0.558912387,0.336448598,0.312,0.419680111,0.268,-9.82,-0.021538213,0.26170441
373,Isaac Okoro,SF,22,10.7,-0.3,0.7,4.2,0.193353474,0.102803738,0.2,0.581258693,0.622,5.23,0.087928178,0.259359713
447,Anfernee Simons,SG,23,14.8,-1.1,0.5,2.5,0.637462236,0.38317757,0.208,0.766342142,0.402,-3.96,0.237905732,0.256556451
83,Jevon Carter,PG,27,10.9,-0.6,0.6,3.5,0.241691843,0.224299065,0.2,0.636404729,0.707,3.61,0.129972511,0.251511989
322,Jaden McDaniels,SF,22,12,-1.2,0.5,4.4,0.365558912,0.177570093,0.312,0.85,0.512,-0.22,0.216877047,0.24473217
521,Kenrich Williams,PF,28,14.4,0.5,0.8,3.3,0.241691843,0.186915888,0.392,0.426564673,0.488,0.96,0.116366851,0.238533953
136,Kris Dunn,PG,28,19.1,2.4,0.6,1.9,0.398791541,0.523364486,0.36,0.205771905,0.451,-1.03,0.323944771,0.232675891
378,Cedi Osman,SF,27,12,-0.7,0.5,3.3,0.262839879,0.140186916,0.184,0.544541029,0.622,5.23,0.042922567,0.228604788
508,Coby White,SG,22,12.5,-0.8,0.5,3.1,0.29305136,0.261682243,0.232,0.608970793,0.488,1.37,0.067158392,0.225375934
144,Drew Eubanks,C,25,16.2,0.1,0.8,4.4,0.19939577,0.121495327,0.432,0.557127955,0.402,-3.96,0.106215604,0.214181249
273,John Konchar,SF,26,10.8,0.5,0.9,3.5,0.15407855,0.130841121,0.344,0.526008345,0.622,3.6,0.107342118,0.212800361
369,Royce O'Neale,SF,29,9.2,-1.1,0.5,2.9,0.265861027,0.345794393,0.408,0.84794854,0.549,1.03,0.157739134,0.210991073
523,Patrick Williams,PF,21,11.2,-1.3,0.4,3.5,0.3081571,0.112149533,0.32,0.8168637,0.488,1.37,0.086663599,0.203806463
492,Moritz Wagner,C,25,17.4,0.6,0.7,3.4,0.317220544,0.140186916,0.36,0.391689847,0.415,-2.39,0.102206979,0.200291036
189,Tim Hardaway Jr.,SF,30,12.1,-1.8,0.1,2.3,0.435045317,0.168224299,0.28,0.75810153,0.463,-0.14,-0.037073865,0.183244348
444,Ben Simmons,PG,26,13.4,0.4,0.7,2.2,0.208459215,0.570093458,0.504,0.392663421,0.549,1.03,0.286364768,0.168511407
177,Jalen Green,SG,20,14.5,-2.1,0,1.8,0.667673716,0.345794393,0.296,0.915924896,0.268,-7.62,0.094826346,0.167231089
460,Max Strus,SF,26,10.8,-1.7,0.2,3.4,0.347432024,0.196261682,0.256,0.799165508,0.537,-0.13,0.030059955,0.167167619
371,Josh Okogie,SG,24,13.3,-0.2,0.6,2.8,0.220543807,0.140186916,0.28,0.475243394,0.549,2.08,0.012225992,0.163834564
438,Collin Sexton,PG,24,15.9,-1.3,0.2,2.5,0.432024169,0.271028037,0.176,0.405737135,0.451,-1.03,-0.025904199,0.163282669
395,Dwight Powell,C,31,15.5,-1.2,0.3,5.1,0.202416918,0.08411215,0.328,0.512934631,0.463,-0.14,-0.011252106,0.153994691
309,Caleb Martin,SF,27,11.4,-1.2,0.4,3.7,0.290030211,0.14953271,0.384,0.731675939,0.537,-0.13,0.081654656,0.153666764
334,Shake Milton,SG,26,12.7,-2,0,2.9,0.253776435,0.299065421,0.2,0.55132128,0.659,4.37,0.030804391,0.152126554
9,Jose Alvarado,PG,24,11.8,-1.2,0.3,1.8,0.271903323,0.280373832,0.184,0.462273992,0.512,1.63,-0.127645953,0.150699647
72,Alec Burks,SG,31,16.5,1.2,0.9,2.5,0.386706949,0.205607477,0.248,0.397079277,0.207,-7.73,-0.127947177,0.149204812
33,Nicolas Batum,PF,34,11,0.5,1,3.6,0.18429003,0.14953271,0.304,0.601147427,0.537,0.31,0.018657707,0.14869928
127,Luguentz Dort,SF,23,11.3,-3,-0.6,2.9,0.413897281,0.196261682,0.368,0.799965229,0.488,0.96,-0.012729298,0.147613122
500,P.J. Washington,PF,24,12.9,-1.3,0.4,2.6,0.474320242,0.224299065,0.392,0.838178025,0.329,-5.89,0.060898716,0.144705087
434,Dennis Schröder,PG,29,11.5,-2.9,-0.4,2.8,0.380664653,0.420560748,0.2,0.700312935,0.524,0.43,-0.043791579,0.132031971
255,Tre Jones,PG,23,16,-1,0.5,3.4,0.389728097,0.61682243,0.288,0.69930459,0.268,-9.82,0.155108584,0.130373178
246,Keldon Johnson,SF,23,15.3,-1.8,0.1,1.3,0.664652568,0.271028037,0.4,0.727990264,0.268,-9.82,0.004304018,0.129720948
168,Jordan Goodwin,PG,24,14.8,0.7,0.8,2.2,0.19939577,0.252336449,0.264,0.390055633,0.427,-1.06,-0.029652647,0.128826699
224,De'Andre Hunter,SF,25,11.5,-3.3,-0.7,2.5,0.465256798,0.130841121,0.336,0.749547983,0.5,0.32,-0.106762525,0.121008243
379,Kelly Oubre Jr.,SF,27,14.8,-1.1,0.3,1.7,0.613293051,0.102803738,0.416,0.548783032,0.329,-5.89,-0.038154775,0.119429438
484,Jarred Vanderbilt,PF,23,14.6,0.85,0.75,2.55,0.234138973,0.200934579,0.584,0.334335883,0.4875,-0.3,0.170595963,0.118731709
360,Georges Niang,PF,29,10.9,-1.4,0.2,2.5,0.247734139,0.093457944,0.192,0.53178025,0.659,4.37,-0.121635409,0.114454404
268,Corey Kispert,SF,23,11.5,-1.5,0.2,3.8,0.335347432,0.112149533,0.224,0.736891516,0.427,-1.06,-0.065472115,0.104969401
