Rk,Player,Pos,Age,PER,BPM,VORP,WS,PTS,AST,TRB,MP,WLp,SRS,Trade Value,Predicted Trade Value (RandomForest)
517.0,Grant Williams,PF,24.0,10.3,-1.1,0.5,4.4,0.2447129909365558,0.1588785046728972,0.368,0.7193671766342142,0.695,6.38,0.27184098121873546,0.2988654191856542
518.0,Jalen Williams,SG,21.0,15.6,0.3,1.3,5.6,0.4259818731117824,0.308411214953271,0.36,0.8012169680111266,0.488,0.96,0.6232243357920337,0.670993845093928
519.0,Jaylin Williams,C,20.0,11.2,-1.7,0.1,1.9,0.1782477341389728,0.1495327102803738,0.392,0.3236091794158554,0.488,0.96,-0.23716120064584434,-0.21530942877456333
520.0,Jeenathan Williams,SG,23.0,15.5,-3.0,0.0,0.3,0.3202416918429003,0.1869158878504673,0.24,0.0522948539638386,0.402,-3.96,-0.5020762726146589,-0.33934087907654203
521.0,Kenrich Williams,PF,28.0,14.4,0.5,0.8,3.3,0.2416918429003021,0.1869158878504673,0.392,0.4265646731571627,0.488,0.96,0.11636685128597049,0.23853395263676677
522.0,Mark Williams,C,21.0,19.8,0.1,0.4,2.8,0.2719033232628399,0.0373831775700934,0.568,0.2939151599443672,0.329,-5.89,-0.0011990092207980543,-0.07492531914169415
523.0,Patrick Williams,PF,21.0,11.2,-1.3,0.4,3.5,0.3081570996978852,0.1121495327102803,0.32,0.8168636995827538,0.488,1.37,0.0866635990711409,0.20380646250537496
524.0,Robert Williams,C,25.0,19.8,3.3,1.1,3.8,0.2416918429003021,0.1308411214953271,0.664,0.2939847009735744,0.695,6.38,0.6892950414954158,0.3818454542626938
526.0,Ziaire Williams,SF,21.0,7.4,-5.6,-0.5,0.1,0.1722054380664652,0.0841121495327102,0.168,0.1996522948539638,0.622,3.6,-0.7371085936413465,-0.42877307126796366
527.0,Zion Williamson,PF,22.0,25.2,5.8,1.9,3.6,0.7854984894259819,0.4299065420560747,0.56,0.3431849791376912,0.512,1.63,1.2510422646889134,1.2226749916230766
529.0,Justise Winslow,PF,26.0,9.3,-2.8,-0.2,0.4,0.2054380664652567,0.3177570093457944,0.4,0.2784422809457579,0.402,-3.96,-0.5032255024692311,-0.44343668533678743
530.0,James Wiseman,C,21.0,16.05,-3.0,-0.2,0.7,0.29607250755287,0.0654205607476635,0.464,0.1565890125173852,0.372,-3.035,-0.3963780016047734,-0.3058399057254641
531.0,Christian Wood,C,27.0,20.6,1.7,1.6,4.8,0.5015105740181269,0.1682242990654205,0.584,0.6126216968011127,0.463,-0.14,0.744227658397182,0.876731660232472
532.0,Delon Wright,PG,30.0,16.3,3.4,1.7,3.7,0.2235649546827794,0.3644859813084112,0.288,0.432336578581363,0.427,-1.06,0.34709300235301865,0.5326522755007562
533.0,McKinley Wright IV,PG,24.0,12.4,-2.7,-0.1,0.5,0.1268882175226586,0.1962616822429906,0.136,0.1200973574408901,0.463,-0.14,-0.6058811347403423,-0.41228217756982455
535.0,Thaddeus Young,PF,34.0,14.1,0.1,0.4,1.8,0.1329305135951661,0.1308411214953271,0.248,0.2808414464534075,0.5,1.59,-0.25590151573195574,-0.043328231563981884
536.0,Trae Young,PG,24.0,22.0,3.3,3.4,6.7,0.7915407854984894,0.9532710280373832,0.24,0.8949235048678721,0.5,0.32,1.6375675117734043,1.625099086088721
538.0,Cody Zeller,C,30.0,16.4,-2.8,0.0,0.7,0.1963746223564954,0.0654205607476635,0.344,0.079798331015299,0.537,-0.13,-0.42761018726835065,-0.29612574869634206
539.0,Ivica Zubac,C,25.0,16.7,-0.9,0.6,6.7,0.3262839879154078,0.0934579439252336,0.792,0.763769123783032,0.537,0.31,0.6231232887754867,0.4382763473421773
